Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
28.5,128,0,0,35.1,1.212158,4095,1,5.79830242,2.77538541,5.43132922,4.85631232,0.70128744,0.3438639,4.47071255,2.49387046,1.61135726,1.83758279,1.32321642,0.55816653,0.75447958,0.51903968,1.2544029,1.17644959,0.8136362,0.78115998,0.74830601,0.91041627,0.51475611,0.59549274,0.76070159,2.14830443,0.57712643,1.97435338,0.27766554,0.89759441,1.02435058,2.77939986,0.44993095,0.47767395
29,128,0,0,35.1,1.2146,4095,1,5.79850652,2.77533849,5.43155915,4.8562167,0.70130961,0.34385405,4.47075348,2.4939182,1.61136553,1.83743212,1.32330397,0.55816797,0.75447508,0.51903868,1.25441877,1.17643289,0.81361993,0.78115491,0.74832065,0.9103753,0.51476772,0.59547915,0.76068064,2.1483946,0.57712475,1.9742273,0.27766604,0.89758477,1.02434889,2.77962949,0.44988611,0.47767063
29.5,128,0,0,35.1,1.210327,4095,1,5.79795649,2.77543702,5.43193399,4.85626788,0.70133202,0.3438588,4.47068246,2.49390626,1.6112588,1.8375143,1.32326188,0.55818306,0.75448124,0.51903446,1.25442427,1.17643351,0.81362141,0.78113923,0.74829751,0.91039789,0.51476272,0.59549401,0.7606766,2.14837564,0.57713376,1.97426838,0.27766788,0.89759128,1.02436948,2.77950796,0.44985386,0.47766693
30.1,128,0,0,35.1,1.213989,4095,1,5.79788212,2.77535591,5.43186469,4.85663285,0.7013135,0.34386179,4.47118686,2.49361923,1.61131748,1.83754965,1.32322518,0.55817996,0.75448267,0.51902522,1.25441585,1.17643598,0.81361155,0.78118725,0.74831876,0.91040997,0.51476672,0.59549147,0.76067469,2.14830238,0.57711826,1.97414373,0.27766671,0.89761524,1.02435312,2.77933406,0.44981475,0.47765524
30.7,128,0,0,35.1,1.212158,4095,1,5.79787002,2.77573601,5.43172924,4.85602009,0.70128835,0.34385704,4.47095451,2.49381018,1.61118791,1.83749795,1.32321743,0.55817727,0.7544272,0.51902562,1.25446894,1.1764697,0.81359651,0.7811718,0.74830625,0.91036322,0.51476872,0.59547342,0.76064423,2.14812923,0.57712559,1.97404221,0.27766354,0.89761134,1.02437541,2.77915145,0.44978059,0.47767648
31.2,128,0,0,35.1,1.212158,4095,1,5.79880752,2.77558316,5.43218286,4.85639312,0.70128995,0.34386531,4.47132772,2.49361685,1.61115404,1.83742549,1.32321541,0.55819133,0.75445944,0.51903968,1.25445211,1.17645856,0.81363374,0.78120438,0.74831663,0.91036427,0.51476652,0.59548658,0.76063566,2.14832595,0.57713942,1.97417914,0.27765986,0.89757227,1.02439995,2.7794247,0.44974072,0.47766382
31.8,128,0,0,35.1,1.212769,4095,1,5.79799108,2.77584999,5.43274523,4.85658302,0.70128264,0.3438435,4.47109657,2.49346887,1.61122178,1.83751474,1.32327131,0.55816942,0.75443526,0.51903205,1.25441747,1.17638402,0.8136256,0.78120896,0.7483112,0.91033854,0.51476692,0.59547512,0.76064232,2.14820863,0.57711323,1.97433544,0.27765836,0.8976017,1.02441547,2.77926021,0.44969092,0.47765505
32.3,128,0,0,35.1,1.212158,4095,1,5.79861204,2.77547925,5.43256249,4.85624633,0.70129681,0.34383013,4.47079802,2.49372127,1.61135686,1.8374816,1.32323326,0.55817025,0.75443882,0.51901919,1.2543796,1.17645887,0.81363744,0.7811817,0.74829043,0.91035219,0.51477153,0.59547003,0.76064827,2.14831417,0.57711365,1.97427594,0.27766103,0.8976142,1.02439403,2.77943545,0.44968176,0.47766537
32.9,128,0,0,35.1,1.213989,4095,1,5.79829377,2.77563679,5.43220964,4.85645103,0.7012591,0.34383945,4.47143488,2.49360074,1.61135489,1.83748514,1.32315145,0.55817128,0.7544637,0.51903526,1.25441035,1.17648857,0.81361401,0.78118773,0.7482961,0.91034012,0.51475851,0.59545729,0.76063019,2.14831826,0.5771214,1.97435716,0.27765803,0.89756758,1.02436581,2.77934011,0.44964914,0.4776681
33.5,128,0,0,35.1,1.212769,4095,1,5.79830933,2.77556774,5.43281927,4.85685508,0.70127281,0.34381887,4.47090997,2.49378094,1.6113734,1.83752093,1.32317703,0.55815578,0.75442507,0.51902221,1.25438381,1.17649723,0.81360415,0.78116022,0.74832206,0.91031307,0.51476252,0.59545984,0.76064685,2.14832646,0.57712056,1.97417253,0.27766554,0.89760561,1.02442309,2.77938442,0.44960545,0.47765524
